date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:01:32	54788/54788	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/value-at-risk-calculator.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/value-at-risk-calculator.css	(from https://www.switchmarkets.com/tools/value-at-risk-calculator)
22:01:32	355731/355731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2009:24:03%20GMT	https://www.switchmarkets.com/img/meta/var-calc-meta.jpg	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/meta/var-calc-meta.jpg	(from https://www.switchmarkets.com/tools/value-at-risk-calculator)
22:01:33	45747/45747	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Nov%202021%2015:14:07%20GMT	https://www.switchmarkets.com/img/var-calculator/what-is-var.png	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/var-calculator/what-is-var.png	(from https://www.switchmarkets.com/tools/value-at-risk-calculator)
22:01:33	196020/196020	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2015:13:41%20GMT	https://www.switchmarkets.com/img/var-calculator/download-mobile.png	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/var-calculator/download-mobile.png	(from https://www.switchmarkets.com/tools/value-at-risk-calculator)
22:01:34	213737/213737	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Nov%202021%2015:14:07%20GMT	https://www.switchmarkets.com/img/var-calculator/download-ea.png	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/var-calculator/download-ea.png	(from https://www.switchmarkets.com/tools/value-at-risk-calculator)
22:01:35	2694/2694	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2012%20Nov%202021%2015:14:07%20GMT	https://d1egza9ueiv2hi.cloudfront.net/js/var-calculator.js	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/js/var-calculator.js	(from https://www.switchmarkets.com/tools/value-at-risk-calculator)
22:01:35	49424/49424	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/pivot-point-calculator.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/pivot-point-calculator.css	(from https://www.switchmarkets.com/tools/pivot-point-calculator)
22:01:35	97045/97045	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2012:48:40%20GMT	https://www.switchmarkets.com/img/meta/pivot-point-meta.jpg	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/meta/pivot-point-meta.jpg	(from https://www.switchmarkets.com/tools/pivot-point-calculator)
22:01:36	27019/27019	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2012:48:40%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/pivot-point-calculator/what-is-pp.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/pivot-point-calculator/what-is-pp.png	(from https://www.switchmarkets.com/tools/pivot-point-calculator)
22:01:36	2104/2104	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Dec%202021%2012:48:40%20GMT	https://d1egza9ueiv2hi.cloudfront.net/js/pivot-point-calculator.min.js	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/js/pivot-point-calculator.min.js	(from https://www.switchmarkets.com/tools/pivot-point-calculator)
22:01:37	46304/46304	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/free-vps.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/free-vps.css	(from https://www.switchmarkets.com/free-vps)
22:01:38	11094/11094	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202020%2014:22:38%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/logos/forex-vps-logo.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/logos/forex-vps-logo.png	(from https://www.switchmarkets.com/free-vps)
22:01:38	5138/5138	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Nov%202020%2016:49:58%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/logos/equinix-logo.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/logos/equinix-logo.png	(from https://www.switchmarkets.com/free-vps)
22:01:40	11988/11988	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202020%2014:22:38%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/logos/forex-vps-logo-black.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/logos/forex-vps-logo-black.png	(from https://www.switchmarkets.com/free-vps)
22:01:40	68559/68559	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202020%2014:22:38%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-vps/trustpilot-customers-review.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-vps/trustpilot-customers-review.png	(from https://www.switchmarkets.com/free-vps)
22:01:41	4492/4492	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Oct%202021%2009:52:21%20GMT	https://www.switchmarkets.com/js/social-proof.min.js?v=12672	C:/My%20Web%20Sites/switch/www.switchmarkets.com/js/social-proof.min107a.js	(from https://www.switchmarkets.com/free-vps)
22:01:42	67324/67324	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Feb%202021%2013:25:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/credit-bonus/bonus-hero-540w.jpg	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/credit-bonus/bonus-hero-540w.jpg	(from https://www.switchmarkets.com/credit-bonus)
22:01:42	39988/39988	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/credit-bonus.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/credit-bonus.css	(from https://www.switchmarkets.com/credit-bonus)
22:01:43	46254/46254	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/risk-management.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/risk-management.css	(from https://www.switchmarkets.com/risk-management-tool)
22:01:44	119243/119243	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Nov%202020%2016:08:02%20GMT	https://www.switchmarkets.com/img/meta/risk_management_tool.jpg	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/meta/risk_management_tool.jpg	(from https://www.switchmarkets.com/risk-management-tool)
22:01:44	153785/153785	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Nov%202020%2019:30:19%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/risk-management-bg.jpg	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/risk-management-bg.jpg	(from https://www.switchmarkets.com/risk-management-tool)
22:01:45	156020/156020	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Nov%202020%2011:11:33%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/risk-manager/risk-manager-ea.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/risk-manager/risk-manager-ea.png	(from https://www.switchmarkets.com/risk-management-tool)
22:01:45	4267/4267	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-moneybag.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-moneybag.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:46	3705/3705	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-smile.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-smile.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:47	4329/4329	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-hugging-face.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-hugging-face.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:47	3822/3822	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-grin.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/icons/emoji-grin.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:48	11931/11931	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/mobile-learning.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/mobile-learning.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:48	16584/16584	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/new-trader.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/new-trader.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:48	50997/50997	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/how-to-trade.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/how-to-trade.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:49	18780/18780	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/experienced-trader.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/experienced-trader.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:49	8553/8553	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/demo-trade.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/demo-trade.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:50	4730/4730	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2013:52:24%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/arrow-bg.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-howtotrade-membership/arrow-bg.png	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:51	44147/44147	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/free-howtotrade-membership.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/free-howtotrade-membership.css	(from https://www.switchmarkets.com/free-howtotrade-membership)
22:01:52	38497/38497	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/about-us.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/about-us.css	(from https://www.switchmarkets.com/about-us)
22:01:53	164940/164940	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Jun%202021%2011:57:07%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/about-us/mission-statement.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/about-us/mission-statement.png	(from https://www.switchmarkets.com/about-us)
22:01:53	107073/107073	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Jun%202021%2011:57:07%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/about-us/work-together.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/about-us/work-together.png	(from https://www.switchmarkets.com/about-us)
22:01:53	264/264	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Apr%202022%2021:01:53%20GMT	https://www.switchmarkets.com/partnership	C:/My%20Web%20Sites/switch/www.switchmarkets.com/partnership	(from https://www.switchmarkets.com/about-us)
22:01:54	1015/1015	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Jun%202021%2011:57:07%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/logos/htt-logo-dark.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/logos/htt-logo-dark.png	(from https://www.switchmarkets.com/about-us)
22:01:55	39663/39663	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/why-us.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/why-us.css	(from https://www.switchmarkets.com/why-us)
22:01:56	336512/336512	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jul%202021%2009:43:52%20GMT	https://www.switchmarkets.com/img/meta/why-us.jpg	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/meta/why-us.jpg	(from https://www.switchmarkets.com/why-us)
22:01:57	9477/9477	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Jul%202021%2009:43:52%20GMT	https://www.switchmarkets.com/img/icons/icon-safer.svg	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/icons/icon-safer.svg	(from https://www.switchmarkets.com/why-us)
22:01:57	1151477/1151477	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Aug%202021%2014:03:31%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/whysm-hero-1292@2x.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/whysm-hero-1292@2x.png	(from https://www.switchmarkets.com/why-us)
22:01:58	107868/107868	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Jul%202021%2009:43:52%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/why-us/free-tools.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/why-us/free-tools.png	(from https://www.switchmarkets.com/why-us)
22:01:58	37559/37559	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/contact.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/contact.css	(from https://www.switchmarkets.com/contact)
22:01:58	50411/50411	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Jan%202022%2015:57:51%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/introducing-broker-program.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/introducing-broker-program.css	(from https://www.switchmarkets.com/introducing-broker-program)
22:01:59	105/105	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2021:01:58%20GMT	https://www.switchmarkets.com/app/contact/process/	C:/My%20Web%20Sites/switch/www.switchmarkets.com/app/contact/process/index.html	(from https://www.switchmarkets.com/contact)
22:02:00	411994/411994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2010:03:46%20GMT	https://www.switchmarkets.com/img/meta/introbroker.jpg	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/meta/introbroker.jpg	(from https://www.switchmarkets.com/introducing-broker-program)
22:02:00	42491/42491	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Oct%202021%2010:03:46%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/introducing-brokers/marketing-materials.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/introducing-brokers/marketing-materials.png	(from https://www.switchmarkets.com/introducing-broker-program)
22:02:00	52200/52200	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Oct%202021%2010:03:46%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/introducing-brokers/landing-pages.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/introducing-brokers/landing-pages.png	(from https://www.switchmarkets.com/introducing-broker-program)
22:02:01	38703/38703	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:28:37%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/internal-text-pages.css	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/css/12672/internal-text-pages.css	(from https://www.switchmarkets.com/cookie-policy)
22:02:01	105/105	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2021:02:00%20GMT	https://www.switchmarkets.com/app/contact/partners/	C:/My%20Web%20Sites/switch/www.switchmarkets.com/app/contact/partners/index.html	(from https://www.switchmarkets.com/introducing-broker-program)
22:02:02	1889/1889	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Aug%202021%2011:27:20%20GMT	https://d1egza9ueiv2hi.cloudfront.net/load/js/12672/scroll-tabs.min.js	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/load/js/12672/scroll-tabs.min.js	(from https://www.switchmarkets.com/terms-conditions)
22:02:03	87499/87499	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Nov%202020%2019:30:19%20GMT	https://www.switchmarkets.com/img/royals-diagram.png	C:/My%20Web%20Sites/switch/www.switchmarkets.com/img/royals-diagram.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:03	61556/61556	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/margin-call-payments.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/margin-call-payments.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:03	81814/81814	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/free-margin.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/free-margin.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:04	173354/173354	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/adjustments.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/adjustments.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:04	174665/174665	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/movement-account-transaction.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/movement-account-transaction.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:05	173109/173109	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/movements_account_period_transaction.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/movements_account_period_transaction.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:05	216297/216297	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/Movements-on-your%20Account-for-the-Period-of-this-Transaction.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/Movements-on-your%20Account-for-the-Period-of-this-Transaction.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:05	230330/230330	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/margin-ten-thousand.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/margin-ten-thousand.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:06	233687/233687	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/movements-account-period-transaction.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/movements-account-period-transaction.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:06	207509/207509	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/overall_result.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/overall_result.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:06	215673/215673	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/calculating-overall-result.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/calculating-overall-result.png	(from https://www.switchmarkets.com/product-disclosure-statement)
22:02:07	151972/151972	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202020%2015:52:03%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/FSG-administration-Fees.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/FSG-administration-Fees.png	(from https://www.switchmarkets.com/financial-services-guide)
22:02:09	95/95	---M-Z	200	added ('OK')	text/plain	date:Fri,%2020%20Aug%202021%2010:50:56%20GMT	https://d1egza9ueiv2hi.cloudfront.net/robots.txt		(from https://d1egza9ueiv2hi.cloudfront.net/load/icons/12672/styles.css)
22:02:10	10067/10067	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2009:22:12%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/map.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/map.png	(from https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/islamic-trading-account.css)
22:02:11	66835/66835	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Dec%202020%2008:54:38%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/economic-calendar/hero-bg.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/economic-calendar/hero-bg.png	(from https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/economic-calendar.css)
22:02:12	10223/10223	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2011:55:19%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/forex-profit-calculator/bg-wave.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/forex-profit-calculator/bg-wave.png	(from https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/forex-profit-calculator.css)
22:02:12	26326/26326	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2011:55:19%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/forex-profit-calculator/bg-wave@2x.png	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/forex-profit-calculator/bg-wave@2x.png	(from https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/forex-profit-calculator.css)
22:02:14	202821/202821	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Sep%202021%2015:04:42%20GMT	https://d1egza9ueiv2hi.cloudfront.net/img/ffc/highfive-emoji.gif	C:/My%20Web%20Sites/switch/d1egza9ueiv2hi.cloudfront.net/img/ffc/highfive-emoji.gif	(from https://d1egza9ueiv2hi.cloudfront.net/load/css/12672/free-vps.css)
